dokument_id,batch_id,tittel,oppsummering,personer,nokkelord,nyhetsverdi
cffc6895-3a7a-5669-a3e9-a9aa0d1ae0a1,batch_QaGJJTqdMgYBp4GhDAinWZiP,Prosessplan for handlings- og økonomiplan 2024 - 2028 til behandling i Arbeidsmiljøutvalget,Arbeidsmiljøutvalget i Nordreisa kommune skal behandle prosessplanen for handlings- og økonomiplanen 2024-2028 på sitt møte den 17.09.2024. Forfallsmeldinger håndteres automatisk via kommunens system. Kontakt politisk sekretariat for mer informasjon.,"Ola Dyrstad,Iris Jakobsen","Nordreisa kommune,Arbeidsmiljøutvalget,prosessplan,handlings- og økonomiplan,møteinnkalling",70
fb6e5db9-8a43-593f-8241-becd51492748,batch_QaGJJTqdMgYBp4GhDAinWZiP,Oppfølging av tilsyn i Nordreisa kommune - Oppfylte pålegg og HMS-arbeid,"Arbeidstilsynet har fulgt opp tilsynet med Nordreisa kommune Bofellesskap Muonioveien 3 og konkluderer med at flere pålegg knyttet til HMS-arbeid er oppfylt. Dette inkluderer opplæring i bruk av avvikssystem, kartlegging av muskel-, skjelett- og psykiske plager, samt samarbeid med bedriftshelsetjeneste for å gjennomføre påleggene. Bedriftshelsetjenestens plan for bistand er også beskrevet, og årsrapport fra 2023 er mottatt.","Oddrun Anita Nordli,Harald Gran","Arbeidstilsynet,Nordreisa kommune,tilsyn,pålegg,HMS-arbeid,bedriftshelsetjeneste",65
76d7438f-2f03-59bf-8519-e649bf33bec3,batch_QaGJJTqdMgYBp4GhDAinWZiP,Oppfølging av tilsyn med Nordreisa kommune og pålegg om bedriftshelsetjeneste,"Arbeidstilsynet har gjennomført tilsyn hos Nordreisa kommune angående Høgegga hjemmetjeneste for psykisk utviklingshemmede. Flere pålegg ble gitt, blant annet om HMS arbeid, kartlegging av plager, og bistand fra bedriftshelsetjenesten. Kommunen har oppfylt flere pålegg, men har fått fristutsettelse for å utarbeide en plan for bistand fra bedriftshelsetjenesten. Det gis detaljerte krav til innholdet i planen og trusler om tvangsmulkt hvis fristen ikke overholdes.","Oddrun Anita Nordli,Harald Gran","Arbeidstilsynet,Nordreisa kommune,tilsyn,pålegg,bedriftshelsetjeneste,fristutsettelse",65
87a01f39-e45e-569b-bc0e-c40841c985cb,batch_QaGJJTqdMgYBp4GhDAinWZiP,Prosessplan for handlings- og økonomiplan 2024 - 2028 i Nordreisa kommune,"Kommunestyret i Nordreisa har vedtatt innsparing på 25 millioner kroner de neste to årene. Prosessen innebærer medvirkning fra berørte parter, spesielt de ansatte, for å imøtekomme økte utgifter og nødvendige investeringer. Prosessen fokuserer på å redusere utgifter på en bærekraftig måte samtidig som tjenestebehov og inntekter ivaretas.",Olaug Bergset,"Nordreisa kommune,innsparing,handlings- og økonomiplan,kommunestyret,prosessplan,medvirkning,ansatte",70
4b013f69-8a2a-5a37-8e16-6db7f850d808,batch_amfR6QC41FKPJF7jbHaEG24L,Møteplan 2025 fastsatt for Hovedarbeidsmiljøutvalget,"Saksframstillingen omhandler fastsettelsen av møteplanen for 2025 for Hovedarbeidsmiljøutvalget, med torsdag som møtedag og faste tidsrammer. Vedtaket innebærer møter den 20. februar, 22. mai, 25. september og 27. november.","Barbro Sofie Lie,Henry Berg","Hovedarbeidsmiljøutvalget,møteplan 2025,fastsettelse,vedtak",75
71283a17-c105-5995-98e9-23394b34729c,batch_amfR6QC41FKPJF7jbHaEG24L,Hovedarbeidsmiljøutvalget,Dokumentet inneholder en saksframstilling knyttet til Hovedarbeidsmiljøutvalget datert 30. mai 2024. Saker til eventuelt skal fremsettes i møtet den 26.09.2024.,Henry Johan Berg,"Hovedarbeidsmiljøutvalget,saksframstilling,møte,eventuelt",20
c2a29a22-17bb-5392-bf55-2fdea00934b2,batch_L8vWTw23cO4mt9QUyfvKe5CT,"Aktivitetsplan for 2. Halvår 2024 Godkjent av Utvalg for Barnehage, Skole og Idrett","Utvalg for barnehage, skole og idrett har enstemmig vedtatt aktivitetsplanen for andre halvdel av 2024 uten debatt. Vedtaket gjenspeiler forslaget som ble lagt frem.","","Utvalg for barnehage, skole og idrett,aktivitetsplan,2. halvår 2024,vedtak",75
84476ec1-0806-566a-8c70-10ccd654f1a5,batch_L8vWTw23cO4mt9QUyfvKe5CT,Høring om bemanning og budsjettsituasjon i kommunale barnehager,"Utvalget for barnehage, skole og idrett har vedtatt å gjennomføre en høring for å belyse situasjonen i barnehagene angående bemanning, sykefravær, vikarmangel og økonomi. Det ble fremsatt to alternative forslag, hvor det vedtatte forslaget vant med 9 stemmer mot 6. Høringen vil bli gjennomført for å få klarhet i hvordan byrådsavdelingen har arbeidet med oppgavegjennomgangen og hvordan barnehagene kan redusere ressursbruken.","Linn Kristin Engø,Vasan Singaravel,Mikkel Grüner,Thor Haakon Bakke,Joel Ystebø,Monika Nordland Yndestad,Johannes Banggren,Eduardo Andersen,Camilla Nøttveit,Sunniva Andresdottir Vik,Martine Jordana Baarholm","barnehage,skole,idrett,høring,bemanning,sykefravær,vikarmangel,økonomi",75
0c16bf5e-417a-53cd-bbd7-67e2c53cf7f6,batch_3Jdu5sYx4gpyo4vnuXbkaMZ2,Innkalling til Driftsutvalgets møte i Nordreisa kommune 23.09.2024,"Innkalling til møte i Driftsutvalget i Nordreisa kommune den 23.09.2024. Sakene omhandler blant annet godkjenning av innkalling og saksliste, samt valg av medlemmer til signering av protokoll. En sak om omgjøring av tildeling av elg vest for Reisafjellet på grunn av saksbehandlingsfeil står også på agendaen.","Jan Harald Tørfoss,Bente Fyhn","Nordreisa kommune,Driftsutvalget,møte,innkalling,saksliste,protokoll,elg tildeling,saksbehandlingsfeil",60
7b5797e9-f8bd-5aaa-b3aa-485836282f20,batch_3Jdu5sYx4gpyo4vnuXbkaMZ2,Godkjenning av innkalling til Driftsutvalget i Nordreisa kommune,Saken om godkjenning av innkalling til Driftsutvalget i Nordreisa kommune ble behandlet. Innkallingen ble godkjent.,"","Nordreisa kommune,Driftsutvalget,innkalling,godkjenning",45
ce09b18a-bd7c-5055-81f5-710ff1d80c0f,batch_3Jdu5sYx4gpyo4vnuXbkaMZ2,Godkjenning av saksliste i Driftsutvalget,Driftsutvalget i Nordreisa kommune har godkjent sakslisten for sitt kommende møte. Dette er en standard prosedyre for å sikre at nødvendige saker blir behandlet på møtet.,ACOS Systembruker,"Nordreisa kommune,Driftsutvalget,Godkjenning av saksliste",35
b819e88d-61e0-5ba5-af38-905b7175cda9,batch_3Jdu5sYx4gpyo4vnuXbkaMZ2,Valg av medlemmer til signering av protokoll i Driftsutvalget,Saksframlegget omhandler valget av to medlemmer til å signere protokollen fra møtet i Driftsutvalget. <Fornavn etternavn> og <Fornavn etternavn> er valgt til å utføre denne oppgaven.,"<Fornavn etternavn>,<Fornavn etternavn>","Nordreisa kommune,Driftsutvalget,signering av protokoll,møte,valg av medlemmer",60
7d9d8aff-41cf-5abe-85de-3753337c5dc8,batch_uRudFhN0JHCHhhnhM3hCdg5l,Omorganisering av DMS under ledelse av kommunalsjefen helse- og omsorg,Interpellasjon om grunnen til omorganiseringen av DMS og konsekvensene dette vil ha for organisasjonens status og samarbeidspartnere.,Herborg Ringstad,"Omorganisering,DMS,Kommunalsjef,Helse- og omsorg,Samarbeidspartnere,Konsekvenser",60
895969cb-ba05-5e03-87c4-72751acb26e1,batch_iLpe6lIn7CMVQxzkrZLYv175,Eierberetning 2024 - Habilitetsspørsmål i Formannskapet om Kommunale Selskaper i Tromsø Kommune,"Formannskapet i Tromsø kommune diskuterte habilitetsspørsmål knyttet til styreverv i selskaper omtalt i eierberetningen 2024. Etter vurdering ble alle medlemmer funnet habile til å behandle saken, som endte med en enstemmig vedtak om å ta eierberetningen til orientering.","Pål Julius Skogholt,Viljar Hanssen,Kathrine Strandli,Sigrid Bjørnhaug Hammer,Rolleiv Lind","Eierberetning 2024,Habilitet,Formannskapet,Kommunale selskaper,Tromsø kommune",75
431bd0ae-f9ef-58b2-90a6-21dc4bf7e3a5,batch_iLpe6lIn7CMVQxzkrZLYv175,Tilskudd til drift av dagligvarebutikker i utkantstrøk - 2024,"Formannskapet i Tromsø kommune har enstemmig vedtatt å gi 50% støtte til tre dagligvarebutikker i utkantstrøk, til sammen 126 600 kroner. Beløpet fordeles i tråd med saksfremlegget, deler dekket over kommunens ramme og en butikk over fylkeskommunens budsjett.",Kirsten Østby,"Tilskudd,Drift,Dagligvarebutikker,Utkantstrøk,Kommune,Fylkeskommune,Økonomi",65
5bc65fe8-eec2-5286-9aad-78830b5f6892,batch_iLpe6lIn7CMVQxzkrZLYv175,Pettersen innvilget fritak som meddommer i Nord-Troms og Senja tingrett,Formannskapet har vedtatt å innvilge Eivind Pettersen fritak fra vervet som meddommer i Nord-Troms og Senja tingrett for perioden 2025-2028.,"Line Vatne,Eivind Pettersen","Formannskapet,Meddommerutvalget,Fritak,Eivind Pettersen,Nord-Troms,Senja tingrett",50
c7581ed1-61b6-5311-b495-ac6058d6535e,batch_iLpe6lIn7CMVQxzkrZLYv175,Fritak innvilget: Berit Peggy Småbakk fratreder verv som folkevalgt,I møtet til Formannskapet ble det enstemmig vedtatt å innvilge Berit Peggy Småbakk fra Industri- og Næringspartiet fritak fra alle sine verv som folkevalgt fra 17.09.2024 til 31.12.2025.,Berit Peggy Småbakk,"Formannskapet,fritak,Berit Peggy Småbakk,folkevalgt,taushetsplikt",70
2460aaf4-0ab2-5466-ba1b-ac7c7e498965,batch_iLpe6lIn7CMVQxzkrZLYv175,Fritak innvilget for Anne Berit Figenschau som folkevalgt,Formannskapet har enstemmig vedtatt å innvilge Anne Berit Figenschau (Høyre) fritak fra alle sine verv som folkevalgt fra 17.09.2024 og ut kommunestyrets valgperiode.,Anne Berit Figenschau,"fritak,Anne Berit Figenschau,folkevalgt,Formannskapet,vedtak",60
db60b0dd-1dee-5f8b-b0ed-8b1081010f4e,batch_iLpe6lIn7CMVQxzkrZLYv175,Fritak fra verv som folkevalgt innvilget - Aleksander Johnsen,Formannskapet har enstemmig vedtatt å innvilge Aleksander Johnsen (Rødt) fritak fra alle sine verv som folkevalgt ut kommunestyrets valgperiode.,"Rebekka Ringholm,Aleksander Johnsen","Fritak,Verv,Folkevalgt,Formannskapet,Aleksander Johnsen",70
63c5a9c1-78a0-5838-ac2f-b8f8a8b11489,batch_pWGDsvhR4THy1EftLCUfAL6q,Innkalling til Byrådets møte om viktige saker for Bergen kommune,Byrådet i Bergen kommune skal behandle godkjenning av protokoll og viktige saker som valg av varamedlem til styret i Bergen Havn AS og tilbakehold av midler til stipender for profesjonelle kunstnere og kulturarbeidere i 2024.,"","Byrådsmøte,Bergen kommune,varamedlem,Bergen Havn AS,stipender,profesjonelle kunstnere,kulturarbeidere",65
88e84f22-e4ab-5476-b659-6f57ecc6a1cb,batch_5n8pEGce0hIhtO2TzkR7rVy9,Høring om skogsbilveier i Bergen kommune,"Bystyrets kontor innkaller til en viktig høring om skogsbilveier i Bergen kommune. Høringen fokuserer på regelverk, planlegging, miljøproblemer, oppfølging av avvik og ulovligheter, samt tiltak for å unngå fremtidige brudd. Representanter fra ulike sektorer kommer med innlegg og besvarer spørsmål fra utvalgsmedlemmer.","Kjetil Andre Rødland,Helene Dahl,Ole Sandven,Torkel Hofseth,Finn Bø,Synnøve Spangelo,Kristoffer Malme,Majken A. Molland","Bergen kommune,skogsbilveier,høring,regelverk,miljøproblemer,oppfølging,ulovligheter,planlegging",70
fbc3a914-9590-5a6d-9763-263a0f14eb5f,batch_W40cOSQRymAcOUfWDbNX5lL0,Høring om ny motorferdsellov: Kommunedirektørens innstilling tatt til orientering,"Kommunedirektørens innstilling vedrørende høringen om den nye motorferdselloven er blitt tatt til orientering av Utvalg for miljø, drift og utvikling.",ACOS Systembruker,"Høring,Motorferdsellov,Kommunedirektørens innstilling,Utvalg for miljø, drift og utvikling",60
1988f92b-f026-53eb-a5e5-03142309eea9,batch_W40cOSQRymAcOUfWDbNX5lL0,Høring av NOU 2024: 10 - Kritikk mot Ny motorferdsellov i Kåfjord kommune,"Kåfjord kommune har levert en høringsuttalelse om den nye motorferdselloven, hvor de er kritiske til forslaget. De mener at lovforslaget ikke legger til rette for økt motorferdsel innenfor gjeldende regelverk og at utvalget ikke tar tilstrekkelig hensyn til lokal forvaltning og bærekraftige tiltak. Kommunen støtter endringer i motorferdselloven, men ikke selve lovforslaget.","Ann Karin Pedersen,Alice K. Myrseth,Alice Karlsen Myrseth,Birger Olsen,Gunn Andersen","Kåfjord kommune,motorferdsellov,høring,klima- og miljødepartementet,kommunal forvaltning,samisk kulturutøvelse,snøskuterløyper,lovforslag",65
b498060a-073a-5d80-a3ed-bad892a0b0f7,batch_W40cOSQRymAcOUfWDbNX5lL0,"Delegasjonssaker om dispensasjonssøknad for helikopterlanding og avløpsanlegg behandlet av Utvalg for miljø, drift og utvikling",Kommunedirektørens innstilling ble tatt til orientering angående delegerte saker om dispensasjonssøknad for helikopterlanding i forskningsprosjekt på Snøugle og tillatelse til avløpsanlegg.,ACOS Systembruker,"delegasjonssaker,helikopterlanding,avløpsanlegg,miljø,utvikling",70
5d1c43ae-bde7-5683-94ae-491712564a65,batch_66fbeaaa936481908432f84abde47f0c,Godkjenning av protokoll fra valgstyrets møte 27.08.2024,Valgstyret godkjente protokollen fra møtet avholdt 27.08.2024 i saken som ble behandlet under møtet 01.10.2024.,"","Godkjenning,Protokoll,Valgstyre,Møte,27.08.2024,01.10.2024",20
6235d9e5-6b19-54d4-9f11-e9e046827a0e,batch_W40cOSQRymAcOUfWDbNX5lL0,Dispensasjon innvilget for helikopterlanding i forbindelse med forskningsprosjekt på snøugle,"Norsk institutt for naturforskning (NINA) har fått innvilget dispensasjon for helikopterlanding og lavtflyvning i tidsrommet 28. juni til 31. juli 2024 i fjellområder i Troms og Finnmark. Tillatelsen er gitt etter grundig vurdering av naturmangfoldloven og motorferdsel i utmark og vassdrag, med hensyn til minimal belastning på miljøet.","Karl-Otto Jacobsen,Ann Karin Pedersen,Birger Olsen","dispensasjon,helikopterlanding,forskningsprosjekt,snøugle,Troms,Finnmark,NINA,miljøvurdering",85
e27b2ce9-2c29-5eb4-ab25-807116f3c9b2,batch_vwuCXkvgaIakPQw5lvfzRBMz,Innkalling til Byrådets møte om viktige saker i Bergen kommune,"Innkalling til Byrådets møte hvor saker som ny organisering av NAV-kontorene, energipark i Åsane, skjenkebevilling for restaurant, høringsuttalelse om mudring i sjø, oppgradering av friområde, forkjøpsrett til leiegårder og organisering av Boligetaten diskuteres.","","Byrådets møte,Bergen kommune,saker til behandling,organisering,skjenkebevilling,høringsuttalelse,oppgradering,forkjøpsrett,ny organisering",70
21f61a62-1954-5e7d-be55-590943236610,batch_vwuCXkvgaIakPQw5lvfzRBMz,Stans av planinitiativ for Åsane energipark: Byrådet vurderer konflikter mellom næringsutvikling og naturbevaring,"Byrådet har vurdert et planinitiativ for Åsane energipark som ble stanset av Plan- og bygningsetaten på grunn av konflikter med overordnede planer. Initiativet om regulering av et næringsområde støter på motstand på grunn av negativ påvirkning på naturmangfold, kulturlandskap, friluftsliv og klima. Byrådet ser potensiale for justeringer, men vil sikre at hensyn til natur og kulturlandskap ivaretas. De anbefaler oppstart av reguleringsprosess under visse betingelser.",Christine Kahrs,"Åsane energipark,planinitiativ,Plan- og bygningsetaten,naturmangfold,kulturlandskap,friluftsliv,reguleringsprosess,byrådsvurdering",65
4ffe3fa1-4acb-5712-8625-4d005c771856,batch_vwuCXkvgaIakPQw5lvfzRBMz,Digg Pizza Åsane: Ny skjenkebevilling innvilget frem til 2028,"Byrådet har vedtatt å innvilge søknaden fra Digg Pizza Åsane om ny alminnelig skjenkebevilling for alkoholholdig drikk gruppe 1 og 2, både inne og ute, frem til 30.09.2028. Saken har blitt nøye vurdert av Kontor for skjenkesaker og politiet uten spesielle merknader. Etat for sosiale tjenester anbefaler avslag på uteservering, men Kontor for skjenkesaker anbefaler innvilgelse med tanke på stedets helhetskonsept. Byråden støtter anbefalingen og konkluderer med at bevillingen bør gis.","Christer Pettersen,Gaute Bakke,Reidar Digranes","Digg Pizza Åsane,skjenkebevilling,alkoholholdig drikk,uteservering,Kontor for skjenkesaker,Byrådet,næring,kultur,idrett",80
42ce1ba3-ab77-5df8-a5bb-9052902ad1b5,batch_vwuCXkvgaIakPQw5lvfzRBMz,Høringsuttalelse om tillatelse for mudring i sjø - Fanafjorden,"Bergen kommune har mottatt en høringssak angående en søknad om tillatelse etter forurensningsloven for mudring i sjø i Fanafjorden. Statnett ønsker å tilrettelegge for større dyp og har foreslått mudringstiltak ved Breivika. Flere fagetater har gitt innspill angående plan, miljø og vannforvaltning. Bergen Vann har spesielt påpekt viktigheten av å ivareta en eksisterende spillvannsledning i området.",Christine Kahrs,"høringssak,mudring i sjø,Fanafjorden,Statnett,Bergen kommune,fagetater,miljøvurdering,vannforvaltning,spillvannsledning",50
737056d9-634b-5f52-b233-179654562164,batch_vwuCXkvgaIakPQw5lvfzRBMz,Oppgradering av Brønndalen friområde i Olsvik: Byrådets gjennomføringsvedtak,"Byrådet har fattet gjennomføringsvedtak for oppgradering av det kommunale friområdet ved Brønndalen i Olsvik. Prosjektet innebærer blant annet etablering av nytt gangfelt, fortau, og veibelysning, samt opparbeidelse av ulike aktivitetsområder og møtesteder. Totalt vil prosjektet koste 13,26 millioner kroner og forventes ferdigstilt i sommersesongen 2025.",Christine Kahrs,"Brønndalen friområde,Olsvik,oppgradering,gjennomføringsvedtak,aktivitetsområder,møteplasser,veibelysning",85
2cd5b25c-3bf5-5524-bba2-d817a0edb7bf,batch_vwuCXkvgaIakPQw5lvfzRBMz,Kommunal forkjøpsrett til leiegårder i Bergen,"Byrådet i Bergen har besluttet å ikke benytte seg av kommunal forkjøpsrett ved overdragelse av flere leiegårder i Vetrlidsallmenningen og Stølegaten. Dette til tross for at eiendommene inneholder flere boliger og har en samlet omsetningsverdi på NOK 180 746 451,-. Avgjørelsen er basert på at leietakere og offentlige høringsinstanser ikke har uttrykt ønske om forkjøpsrett.",Charlotte Spurkeland,"Kommunal forkjøpsrett,Leiegårder,Eiendomsoverdragelse,Bergen kommune",78
885de654-3fae-550a-9887-9f710b3a39aa,batch_vwuCXkvgaIakPQw5lvfzRBMz,Ny Organisering: Boligetatens oppgaver overføres til Etat for Sosiale Tjenester,"Byrådet i Bergen anbefaler å nedlegge Boligetaten og opprette en ny resultatenhet under Etat for sosiale tjenester. Dette vil frigjøre kapasitet og ressurser til prioriterte satsinger. En grundig vurdering av ulike alternativer er gjort, med fokus på effektivisering og faglig samhandling. Byråden ser klare fordeler ved å knytte bolig- og sosialtjenester tettere sammen for å bedre helhetlig oppfølging og boligtilbud til sårbare innbyggere.",Charlotte Spurkeland,"Bergen,byråd,organisering,boligetaten,sosiale tjenester,effektivisering,faglig samhandling,kapasitetsfrigjøring",80
51b4a3c6-77ac-5784-8957-2cd529ce6766,batch_nZkLfiPt30TxIihHRDoum4H0,Bergen Kommune: Byrådet behandler viktige saker for bystyret,"Byrådet i Bergen kommune skal behandle ulike saker med innstilling til bystyret, blant annet om sykkelvei, overvannsledning, høringsuttalelser og tilskudd til private barnehager. Det foreligger også et innbyggerforslag angående fordømmelse av Israels handlinger i Palestina og Gaza.","","Bergen kommune,Byrådet,Bystyret,Sykkelvei,Høringsuttalelse,Barnehager,Innbyggerforslag,Palestina,Gaza",70
4ec35d3a-1193-5842-966a-ff9ee09b1711,batch_nZkLfiPt30TxIihHRDoum4H0,Sykkelvei fra Hagerupsvei til Mindemyren: Byrådet anbefaler detaljreguleringsplanen,"Byrådet anbefaler vedtak om detaljreguleringsplan for en sykkelvei fra Hagerupsvei til Mindemyren i Bergen. Planen omfatter et sammenhengende, trafikksikkert tilbud for syklister, fotgjengere og kollektivtrafikk. Planen inkluderer også riving av boliger og tilrettelegging for tettere boligbebyggelse. Planen har møtt utfordringer knyttet til trafikkløsninger og hensyn til kulturmiljøet, men byrådet mener den balanserer ulike hensyn godt.","Marte Joan Monstad,Christine Kahrs","Sykkelvei,Detaljreguleringsplan,Riving av boliger,Trafikkløsninger,Kulturmiljø,Byutvikling,Bystyrets vedtak",85
d3e26d9d-c361-5742-a43d-52407121095f,batch_nZkLfiPt30TxIihHRDoum4H0,Gjennomføringsvedtak for overvannsledning og borehull Fjøsangerveien,Byrådet har vedtatt å gjennomføre et prosjekt for ny overvannsledning og borehull ved Fjøsangerveien for å redusere belastningen på renseanlegg og forbedre vannkvaliteten i Puddefjorden. Prosjektet har en totalkostnad på 26 millioner kroner og vil bidra til økt kapasitet i overvannssystemet samt separasjon av spillvann og rent overvann.,"Marte Joan Monstad,Christine Kahrs","overvannsledning,borehull,avløpssystem,kapasitetsforbedring,vannkvalitet,klimaendringer,investeringsprosjekt",85
2e13fe90-2330-5ad4-ac84-32e3ef6afcb4,batch_oBaQUTJOGzve3WZsIR8WuyhP,Klage avvist for oppføring av tomannsbolig på Smøråsvegen,Byrådet har etter klagebehandling opprettholdt Fagetatens vedtak om å avvise søknaden om oppføring av tomannsbolig på Smøråsvegen.,"","Fana,gnr 88,bnr 71,klagebehandling,opprop av tomannsbolig,byrådet,sak 282/24",45
75a3d23a-b282-5b9c-95cc-87d18df99947,batch_nZkLfiPt30TxIihHRDoum4H0,Høringsuttalelse: Nasjonale faglige råd for bruker- og pårørendemedvirkning i rus- og psykisk helsefeltet,"Bergen kommune gir en grundig og konstruktiv høringsuttalelse til Nasjonale faglige råd for bruker- og pårørendemedvirkning i rus- og psykisk helsefeltet. Kommunen understreker behovet for systematisk bruker- og pårørendemedvirkning på alle nivåer og gir konkrete forslag til forbedringer. Det vektlegges viktigheten av involvering, erfaringskonsulenter og opplæring for ansatte for å sikre god kvalitet i tjenestene.","Marte Joan Monstad,Charlotte Spurkeland","Høringsuttalelse,Nasjonale faglige råd,bruker- og pårørendemedvirkning,rus- og psykisk helsefelt,Bergen kommune",75
7805887c-9c29-547f-85bc-7c9e50e9f17f,batch_nZkLfiPt30TxIihHRDoum4H0,Høringsuttalelse om lovforslag for å bekjempe negativ sosial kontroll og vold,"Bergen kommune støtter utvalgets forslag om å styrke rettsvernet mot negativ sosial kontroll, æresvold og andre alvorlige krenkelser. Byrådet anbefaler presisering av lovverket vedrørende psykisk vold, utvidelse av personkretsen for mishandling, innføring av æresmotiv som straffeskjerpende, kriminalisering av barneekteskap og skadelige utenlandsopphold. Videre vektlegges behovet for kompetanseheving i barnevernet og økt fokus på psykisk omsorg. Bergen kommune vil avgi høringsuttalelsen til NOU 2024:13 i tråd med byrådets forslag.","Marte Joan Monstad,Charlotte Spurkeland","høringsuttalelse,negativ sosial kontroll,æresvold,lovendringer,barnevern,psykisk vold",85
1723563d-f615-556a-a28a-ab10098b0b91,batch_nZkLfiPt30TxIihHRDoum4H0,Søknader om kommunalt tilskudd til private barnehager 2024,"Byrådet i Bergen behandler flere søknader om kommunalt tilskudd til private barnehager. Det vurderes behov for barnehageplasser i ulike områder, og anbefalinger om innvilgelse og utvidet frist blir presentert. En søknad om åpen barnehage til KFUK-KFUM Ulriken blir ikke innvilget grunnet allerede eksisterende tilbud og økonomiske hensyn.","Marte Joan Monstad,Daniel C. E. Hägglund","kommunalt tilskudd,private barnehager,barnehageplasser,søknader,utvidet frist,barnehagestruktur,politisk behandling",70
aec13ae2-0aa1-53e7-a43c-937b8a00ffa4,batch_nZkLfiPt30TxIihHRDoum4H0,Innbyggerforslag om fordømmelse av Israels handlinger i Palestina og Gaza til byrådet i Bergen,"Byrådet i Bergen vurderer et innbyggerforslag om fordømmelse av Israels handlinger i Palestina og Gaza. Byrådet deler bekymringen for volden og de humanitære konsekvensene, men påpeker at utenrikspolitikk er nasjonalt ansvar. Bergen kommune støtter dialog og humanitær bistand til det jødiske og palestinske miljøet, men avviser boikott som virkemiddel. Byrådet anbefaler avvisning av forslaget da det går utover kommunens ansvarsområde.","Marie Steller Odland,Marte Joan Monstad,Espen Barth Eide","Innbyggerforslag,fordømmelse,Israels handlinger,Palestina,Gaza,Bergen kommune,utenrikspolitikk",70
692e8d5c-9c55-5df3-b9dc-3904ceb9f7b6,batch_amfR6QC41FKPJF7jbHaEG24L,Innkalling til Hovedarbeidsmiljøutvalget i Bergen kommune,"Innkalling til Hovedarbeidsmiljøutvalget i Bergen kommune for møte den 26.09.2024 med saker som omhandler blant annet godkjenning av protokoll, sykefravær, HMS-avvik, vurderinger ved budsjettkutt og oppfølging av bekymringsmelding, samt rapporter om verneområder og møteplan for 2025.","","Innkalling,Hovedarbeidsmiljøutvalget,Bergen kommune,Protokoll,Sykefravær,HMS-avvik,Budsjettkutt,Verneområder,Møteplan",65
1d3ec9a8-9244-5a95-9276-100986641298,batch_amfR6QC41FKPJF7jbHaEG24L,Godkjenning av protokoll fra Hovedarbeidsmiljøutvalgets møte 23.05.2024,"Hovedarbeidsmiljøutvalget godkjente protokollen fra møtet avholdt 23. mai 2024. Saken omhandlet blant annet oversikt over sykefravær og HMS-avvik i Bergen kommune, samt medvirkning ved anskaffelser og tilrettelegging av arbeidet.","Barbro Sofie Lie,Henry Berg,Daniel Hägglund,Kristin Ulvang,Kjell Wolff,Marius Arnason Bøe,Henning Åsheim,Conny Lamberg,Bente Myrtveit,Renathe Remes Øen,Rigmor Farsund Moe,Beate Golten,Anne Hole Aksnes,Jannicke Matre Hennes","Hovedarbeidsmiljøutvalget,protokollgodkjenning,sykefravær,HMS-avvik,medvirkning,arbeidsmiljø",65
0ab15e84-0424-58b8-8506-c7c7ab2a9339,batch_amfR6QC41FKPJF7jbHaEG24L,"Hovedarbeidsmiljøutvalget: Orienteringer om nærværsprosjektet, forebygging av vold og trusler, og medvirkning ved anskaffelser","Saksframstillingen om Hovedarbeidsmiljøutvalget inkluderer viktige temasaker som nærværsprosjektet, forebygging av vold og trusler mot ansatte, samt vernetjenestens medvirkning i byggesaker og anskaffelser.","Ida Saxevik,Inger Marie Ullvang,Barbro Sofie Lie,Henning Åsheim","Hovedarbeidsmiljøutvalget,nærværsprosjektet,forebygging av vold og trusler,vernetjenestens medvirkning,anskaffelser",65
8c4a87f2-cdf5-5d03-8d08-03e6f2e0d790,batch_amfR6QC41FKPJF7jbHaEG24L,Sykefraværsutvikling i Bergen kommune 2. kvartal 2024,Dokumentet gir en oversikt over sykefraværet i Bergen kommune for 2. kvartal 2024 og sammenligner det med utviklingen de siste tre årene. Det foreslås at sykefraværsrapporten tas til orientering.,"Barbro Sofie Lie,Henry Johan Berg","Sykefravær,Bergen kommune,2. kvartal 2024,utvikling,vedtak",60
8517095f-cd12-50f5-8252-ddf28387a4d2,batch_amfR6QC41FKPJF7jbHaEG24L,HMS-avvik og uønskede hendelser i Bergen kommune 2. kvartal 2024,Dokumentet gir en oversikt over HMS-avvik og uønskede hendelser i Bergen kommune for andre kvartal 2024. Det inneholder informasjon om rapporten og forslag til vedtak angående situasjonen.,"Barbro Sofie Lie,Henry Berg","HMS-avvik,uønskede hendelser,Bergen kommune,2. kvartal 2024,rapport,vedtak",20
bb74ad38-ea0b-567c-9321-172085b43818,batch_amfR6QC41FKPJF7jbHaEG24L,Forholdet mellom HAMU og AMU i Bergen kommune,"Dokumentet omhandler oppfølgingen av saken om organisering av arbeidsmiljøutvalg i Bergen kommune, spesifikt HAMU og AMU. Det foreslås hvordan oppgaver og myndighet skal fordeles mellom utvalgene for å sikre et forsvarlig arbeidsmiljø. Videre beskrives rollene til HAMU og AMU i et parlamentarisk system og hvordan de skal samarbeide.","Henry Johan Berg,Barbro Sofie Lie","HAMU,AMU,Bergen kommune,arbeidsmiljøutvalg,organisering,myndighet",78
